sample_id,reference,hypothesis,wer,cer,n_words
train-00002-of-00048_001031,қазақ халқын қазақ халқын,хаза қалқын хаза қалқың,1.0,0.28,4
train-00002-of-00048_001032,сосынды ойлап отырған,حفمد لو ترغانت,1.0,0.9047619047619048,3
train-00002-of-00048_001033,бұл қалмақтың ісі,لحلمحتنس,1.0,1.0,3
train-00002-of-00048_001034,бұл нағыз барып тұрған қалмақтың өзі болды шынында да,bu nagız barıkтorgaн tallatın өru boл тuşundada,1.0,0.8113207547169812,9
train-00002-of-00048_001035,кейіндің ойланбасы еді ғой құдай аға,天就到现要好,1.0,1.0,6
train-00002-of-00048_001036,ой,oي,1.0,1.0,1
train-00002-of-00048_001037,ой,我,1.0,1.0,1
train-00002-of-00048_001038,әлгі тіл қосалқы тіл болғанда ың да түсінбеген дың да түсінбейді деп қазақта әлі тұра тұсаңдаршы мен қатырамын әлі тіл болса президент дұрыстаймын қазағымды да дұрыстаймын деген,алда тіл қосақды тіл болғанда ымды түсін бөген бымды түсін бейттем қазақта ал тұрат соңдаш мен қатырамы мәлі мені оса кілдірде дұрыстайым қазақ ымдада дұрыстайым деген,0.7777777777777778,0.288135593220339,27
train-00002-of-00048_001039,дұрыстаған түрі де жоқ пайдалы да жоқ мінез қандай сыйлық алыс берді,ど다が тктж パさн кだ sグ aうсてで,1.0,0.8676470588235294,12
train-00002-of-00048_001040,апталдай азаматты өлтіріп тұрады неге өлтіріп тұрады оны,aftaldayasa matı tuktadı mi gi tuktadı onu,1.0,0.9107142857142857,8
train-00002-of-00048_001041,енді көпбалалы адамдар екінші күні мына митингге шығамыз деп жатсақ сол үшін мен өзімнің ойым сол үшін бұл ағарлып алып ұнтықтады,енді көк палаадар екші гүныңна үздеңге шығанызде жратта сол үшін мен өзіңнің ойюм сол үшін бұл ағардыла ұлтіптат,0.6666666666666666,0.31007751937984496,21
train-00002-of-00048_001042,лидерлерінен айыртты лидер жоқ болғаннан кейін міне көрдіңіз келіп келіп жан жақтан жүрген менде жүрген қаншама адам,лидерлеріне майырқты лидер жоқ болғанды кейін мін көкінді келіп келі жанжақтан жүрді қағанда мен де жүрдін қаншамажық адам,0.7647058823529411,0.25,17
train-00002-of-00048_001043,сөйтіп,,1.0,1.0,1
train-00002-of-00048_001044,бірі кетіп барады кетіп барады енді не істейді,منكفرت ك فر نشي,1.0,0.9347826086956522,8
train-00002-of-00048_001045,жүрген елді апарып тұрып жан жағын бірге көрсетіп салған,تكون تقفرتنجاجبكت غ,1.0,0.9642857142857143,9
train-00002-of-00048_001046,ол сұмдық айнұр сұлтан деп қой енді болды,оқ шындық айнұршылтар ер қой енді болды,0.625,0.24390243902439024,8
train-00002-of-00048_001047,бір аяғың көкке бір аяғың жерде ертең ол үйге барғанда не істейсің сен айтшы не істейсің,браяғын көкді враяғын жерде эркін облива барғанда инифительде ачш инифитель,0.875,0.48863636363636365,16
train-00002-of-00048_001048,сұрайды ғой алла сұрайды бәріміз әуелетіміз,frit oi aل las ris berm oلf,1.1666666666666667,0.8837209302325582,6
train-00002-of-00048_001049,өлетін жанға біреудің бәрі өлең,مالعولك نجن غبلولبارول,1.0,0.967741935483871,5
train-00002-of-00048_001050,ай сені сөндірмейді қазақтың жеріне сен бекер салып жатырсың ана сен сондағы,ay seni töndürle kadarıcee sendekezalgatmiara tünki sondaa,1.0,0.9210526315789473,12
train-00002-of-00048_001051,пантьонында ол жерде қаржы беріп жатыр бүгінбе жатыр,maalу fанкiоnimza өjirdі қarбa қазылер жатыр gөгoнbаy жатыр,0.75,0.7115384615384616,8
train-00002-of-00048_001052,атақты аулай жатыр сендей арамды ол жерге жатқыздырып қайт қазақ халқы есіңде болсын сенің жатқызғаның болды көңіл болып ертең масқараңды тұрған сен өзің өліп қалғаннан кейін де қазақ халқына қысығыңды тигізетіп астананың атынан өлтіру керек көшелердің атынан өлтіру керек сен өлгеннің ұзында міне қаншама осының бәрін,атақты аулай жатыр сендей арамдау жүрге жатқы тырпайт қазақ қалық есімге осын сен жатқызғаның өзді көл а берті масқараныа сенуді өріпқағаннан кейінде қазақ халық қысығынды тигізетін асананы натынауысыру кере көшелертінатынасүрде сен өлгеннің өздемі қаншаосынбан,0.8043478260869565,0.29874213836477986,46
train-00002-of-00048_001053,шыққан жаққа түтін тигізіп жатырсың,是一不要怎,1.0,1.0,5
train-00002-of-00048_001054,ойлан,我人,1.0,1.0,1
train-00002-of-00048_001055,бұл билік өмір бойы қолында тұрмайды өйтсе бәрі ашылады мен келіп отқанымда да үй бастама сенсіз оның барлығы ел айтып жүр мен емес ал енді менің басымды кешіріватам да тіл кеспең жоқ айтатынымды айттым менің арманым жоқ,бұл билік өміррой қолында тұрмайды ертен бәрі ашылар мен келп октомды да үйынбақтана сенсиз олсы оны әрдіқ ел айтым жүр менеез ал енні менін басымды келші осам да тілкетпек жоқ алтатымды айттым мені арманым жоқ тотырда ақында лесижде олу істесе,0.7297297297297297,0.39090909090909093,37
train-00002-of-00048_001056,мен достар бүгін мен сіздердің болатынмын мен исмағали әділет бүгін мен сіздерге көз жүрген ойын,ен досттар бүгімен сіздернин болатын мен изма ғалжәділет бүгімен сіздег екел шүрыл ойын,0.8666666666666667,0.2604166666666667,15
train-00002-of-00048_001057,мына өзімді экологиямен өту керектігін көрсетемін,мыны осындекалыдеме озу керекдегін көрсетемін,0.8333333333333334,0.3673469387755102,6
train-00002-of-00048_001058,ол үшін өздеріңіз көріп тұрғандай қалада қажет болады егер сіздерде план менен дракон жоқ болса оның орнына дракончик қоюға болады ал біз бастаймыз,ол үшін өздеең скорт тураан эколода кажет болады егерсіздер репламенен дракон жок болса оның оруна тракончок қоюга болады ал біз бастаймыз,0.5652173913043478,0.20408163265306123,23
train-00002-of-00048_001059,мысқақа,ысіны қар азымыз,3.0,1.7142857142857142,1
train-00002-of-00048_001060,қытай ойыншысы екен,taa qooyintiseegeen,1.0,1.0,3
train-00002-of-00048_001061,оның кланы жәуен,uni klana zorgin,1.0,0.9375,3
train-00002-of-00048_001062,енді сіз сексендік қарап отбай,enisi seksimzikka hara otboy,1.0,0.9333333333333333,5
train-00002-of-00048_001063,пам мен драконы қойып жіберсеңіздер болады,паммин драканы қою жерсеңиздер болады,0.8333333333333334,0.21428571428571427,6
train-00002-of-00048_001064,міне калдым,م你开لم,1.0,1.0,2
train-00002-of-00048_001065,хазза осы оруын кесірді,hazza osu burun ketirdi,1.0,0.8695652173913043,4
train-00002-of-00048_001066,хогерия қараса,hogira garsi,1.0,0.9285714285714286,2
train-00002-of-00048_001067,ордоминьон ғой негізі достарыммен сіздерге айтсам ордоминьонның пайдасы өте зор,ордан миньон о негези достар мездир айтсам орда миниону пайдасы oте зор,0.9,0.2911392405063291,10
train-00002-of-00048_001068,айтин орыс,icin wara,1.0,0.9,2
train-00002-of-00048_001069,бір реттен ұрғанның өзінде недегі қанша урон алады,бір беттен ұрғаның өзінде недеге қанча орон алат,0.75,0.14,8
train-00002-of-00048_001070,иә біз үйсіп үйсіп ведьмага қараса ведьманы қойдық,يә біз үсебісіп федмо ғарсы видмоны қоيдық,0.875,0.38,8
train-00002-of-00048_001071,ол бізге пепка қойды,o bizga bekra g o yzi,1.5,0.95,4
train-00002-of-00048_001072,пеккаға қараса біз баламаны тарапқа құру за миллион жібердік,текк ага карсы биз пламантракум орза миллион жөрдик,0.8888888888888888,0.38333333333333336,9
train-00002-of-00048_001073,кекканы бір сәтте ұр жойып тастады,эkкani бir setti orjoytusadı,1.0,0.8529411764705882,6
train-00002-of-00048_001074,неге біз,نيكي بز,1.0,0.875,2
train-00002-of-00048_001075,сұпыр машинасын алдық десек те болады,sыrbaшасы алdық dесекде бo лadы,1.0,0.4864864864864865,6
train-00002-of-00048_001076,иә айтпақшы алдық,يعد عك فخش ألغ,1.3333333333333333,0.9411764705882353,3
train-00002-of-00048_001077,ол қартылыс мұнша ойнай алмайды екен,o qartaas unja weynaya maydegan,1.0,0.9166666666666666,6
train-00002-of-00048_001078,үнемі деген біз осыны байқадық,онеңедекеніс біз осынбайқадық,0.8,0.3,5
train-00002-of-00048_001079,небіз үстіп,nibezistep,1.0,1.0,2
train-00002-of-00048_001080,бірден нөл есебімен ұтып жеңіске жеттік ал сау болыңыздар,пірден нең лесебі мен ұтып жеңізгі жеттік ал сауыңыздар,0.7777777777777778,0.21052631578947367,9
train-00002-of-00048_001081,жалпы эстрада деген сөздің өзі мынау француздың,жалпы эстра дерген сөзінің өзі мнау француздың,0.5714285714285714,0.1276595744680851,7
train-00002-of-00048_001082,мынандай бір,من دبر,1.0,0.9166666666666666,2
train-00002-of-00048_001083,подиум,fodium,1.0,1.0,1
train-00002-of-00048_001084,деген сөзінен шығады негізі,деген сөзімен шығат негізді,0.75,0.14814814814814814,4
train-00002-of-00048_001085,ал эстрадалық әнші деген жалпы эстрада өнері ол мынау танымал ойын сауық сипаттағы сол өнердің бір түрі негізі,ал эстрадалық әнші деген жалпы эстрада өнері ол мынау танымал ойын сауық сипаттағы сол өнердің бір түрі негізі,0.0,0.0,18
train-00002-of-00048_001086,сосын жаңағы жеңіл деген сөзге келейік ол мынау алпысыншы жылдарда мынау классиктер дейміз жаңа симфонистік оркестрдің музыканттары сосын және джазовый музыканттардың анау содан әннің бөлек шыққан кездегі вокалды аспапты ансамбльдер құрыла бастаған кездегі,сосын жаңа жеңілдеген сөзге келей ол мна алпысыншы жылдарда мнау классиктердейміз симфанискі аркестрдің музыканттар сосын және жазыбы музыканттардың содан әнінің бөлек шыққан кездегі вакалды аспапты ансан білдір құрыла бастаған кездегі,0.5454545454545454,0.13671875,33
train-00002-of-00048_001087,енді төмендетіп кемсітіп айтқан сөз негізі жеңілдеу музыка деп бірақ осы жеңіл музыканың арқасында әлемді жаңағы аузына қаратыватқан елдер содан саясат жасады,енді төмендетіп кемістіп айтқан сөзі негізі жеңілдеу музыка деп бірақ осы жеңіл музыканың арқасында әлемді жаңағы аузына қаратотқан елдер содан саясат жасады,0.13636363636363635,0.0379746835443038,22
train-00002-of-00048_001088,түсіндіңіз бе сол саясаттың арқасында өздерінің тілдерін басқа халықтарға сіңіре білді,сінніңіз ба сол саясаттың арқасында өздерінің кілдерін басқа халықтарға сіңіребілді,0.45454545454545453,0.06976744186046512,11
train-00002-of-00048_001089,сол кездерде бізде жамбыл атындағы филормонияда мемлекеттік филормонияның жанынан,сол кездерде бізде жамбылатындағы филермояда мемлекет филермояны жанынан,0.5555555555555556,0.13580246913580246,9
train-00002-of-00048_001090,казахконцерт жаңағы концерттік бірлестігі құрылды,казақ концерт жаңағы концерттік бірлестігі қорылды,0.6,0.061224489795918366,5
train-00002-of-00048_001091,содан кейін қазақконцерт сол бірлестігінің ішінде екі жылдық,содан кейін казак концерт сол бірлестігінің ішінде екі жылдық,0.25,0.05,8
train-00002-of-00048_001092,студия ашылды эстрадалық студия түсіндіңіз бе ал олардың мақсаты сол шалғай жатқан елді мекендердегі талантты балдардың бәрін теріп әкеліп сол жерге оқытып қазақи эстраданы аяғына қою керек болды сол түбі сол жақта жатыр негізі енді өзіңіз ойлап қараңыз мысалға дос мұқасан мынау біздің жаңағы мемлекеттік мынау жаңағысарайында қазір республика сарайы деп аталады сол жерде концерт берген кезде,студия ашылды эстрадалық студия түсінніңіз ба ал олардың мақсаты солшалғай жатқан елді мекендердегі талантты балдардың бәрін теріп әкеліп сол жерге оқытып қазахи эстрадыны аяғына қою керек болдысол түгі сожақта жатыр негізді енді өзіңіз ойлақ тараңыз мысалға досмоғасан мынау біздің мемлекеттік сарайында қазір република сораы дапаталады сол жерде концерт бергінгізде,0.43859649122807015,0.10913705583756345,57
train-00002-of-00048_001093,қазақтардың сол концертке келіп студенттердің ол кезде қазақ саны алматыда аз тұғын,қазақтардың сол концерт фигеліп студенттердің ол кізде қазақсаны алматына астығын,0.6666666666666666,0.12048192771084337,12
train-00002-of-00048_001094,сол студенттердің басы бірігіп келіп сыймағандықтан соның жаңағы терезесі шағылып сондай үлкен не болған резонанс болған,сол стуренттердің басы біргіп келіп сыймағандықтан соның жаңағы герезесі шағылып сондай үлкен нел резанданыс болған,0.375,0.1,16
train-00002-of-00048_001095,неге қазақтар жиналып қалды деген енді неге қазақтар жиналмау керек ол жерге өйткені әр жерде жүрсе мысалға да қазақша сөйлеуге болмайды қазақша айтпаңдар орысша не қылыңдар деген сөздер шықты да саясат сол кезде қазақтар қай жерге барып қазақша өлең тыңдап ауылың сенің іргеліңе мысалға да жаңағы жаңадан шыққан әндерді ты,неге қазақтар жиналық балт деген енді неге қазақтар жиналма көрек ол жерген өйткені әр жерде жүрсе мысалғата қазақша сөйлегі болмайт қазақша ттыңдар орысша неғылыңдар деген сөздер шықтыда саясат сол кезде қазақтар қай жерге барып қазақша өлең тыңдап аулың сенің іргеліні мысал ғата жаңа жаңатан шыққан әндеті тыңдап қай жерде олар өзінің басын біріктірет мысалғата сол кезде,0.62,0.28173374613003094,50
train-00002-of-00048_001096,жаңағы қайысқан ел болып мысалға адам жұрт көбейіп мысалға да қазақтардың рухы көтерілетіндей сондай бір жақсы жер болды,жа қайысхан ел болып мсалға адам жұрт көбейіп мсалға та қазақтардың руху көтерлетіндей сондай бір жақсы жер болды,0.3888888888888889,0.08333333333333333,18
train-00002-of-00048_001097,көрдіңіз бе жаңа жеңілдеп тұрған музыкаңыз вокалды аспапты дос мұқасан ансамблінің,көрдіңіз ба да жаңа жеңілдіп тұрған музыкаңыз вакалдаспапты доспақасан ансан білінің,0.7272727272727273,0.17073170731707318,11
train-00002-of-00048_001098,қазақ эстрадасында қосқан зор үлесінің ең шыңы деп мен солай айтар едім мысалға да ал оны әрі қарай кететін болсақ мысалға ол енді жаңағы ахмет жұбановпен байланысты өзіңіз бастадыңыз ғой әңгімені,қазақ эстралсына қосқан зор үлесінің ең шың деп мен сол айта дедін солғата ал оны әріқарай кететін болсақ мысалға ол енді жаңағы ахмер жұбанып пен байланысты өзіңіз бастадыңыз ғой әңгі мені,0.45161290322580644,0.10204081632653061,31
train-00002-of-00048_001099,ахмет жұбановтың оркестрі құрылып отыз алтыншы жылғы мәскеудегі онкүндікке баруы біздің операның баруы ол жерге сосын жаңа ақын жамбылдардың баруы дина нұрпейсалардың баруы,ахімет жұбановтің аркестрі құрылып отыз алтыншы жылғы мәскеудегі онкүндікке баруы біздің операның баруы ол жерген сосын ақын жамбылдардың баруы динанөрфецияларның баруы,0.30434782608695654,0.09302325581395349,23
train-00002-of-00048_001100,ол біздің қазақ ол кезде біз автономия тұғынбыз иә қазақ автономиялық жаңағы советтік жаңағы социалистік республикасы тұғынбыз сол жерге барып,ол біздің қазақ ол кезде біз автономия тұғынбыз қазақ автономиялық жаңа советтік жасоциалистк республикасы тұғынбыз сол жүргеу барып,0.25,0.09154929577464789,20
train-00002-of-00048_001101,сол осы барған үлкен жаңағы делегацияның басшысы болып темірбек қараұлы жүргеновтің баруы соның басы қасында болуы онкүндікте біздің егеменді ел бола алатын алатынымызды біздің түбіміз өте жаңағы өте тереңде жатқанын көрсетіп,сол осы барған үлкен жаңағы делегацияның басшысы болып темірбе қара ұлы жүргенттің баруы соның басықасында болуы он күндікте біздің егеменді ел болаалатынымызды біздің түбіміз өте тереңде жатқан көрсетіп,0.45161290322580644,0.12,31
train-00002-of-00048_001102,онкүндіктің ішінде концерттен кейін,онгөндіктің ішінде концерттен кейін,0.25,0.05714285714285714,4
train-00002-of-00048_001103,біздің автономия деген сөзді алып тастауының өзі ол үлкен саясат сен кеше мына досым қасағының 55 жылдығы,біздің автономиядігін сөзді алттысауының өзі ол үлкен саясат жн кеше мына дос мұқасағының елубес жылдығы,0.47058823529411764,0.17142857142857143,17
train-00002-of-00048_001104,бұл дүние,,1.0,1.0,2
train-00002-of-00048_001105,е,一,1.0,1.0,1
train-00002-of-00048_001106,өздері де өлең айтты мысалы өздері айтты ғой насихаттады ғой сейдолла бәйтерековтің жандосынның өзін ермек серкебаев кәдімгідей масаттанып айтты,өздерде өлең айтыөздұйрайт насихаттады ғой сейділа бәйтеректің жандысымның өзін ермек серкебайв кәдімде масаттаныпайты,0.7368421052631579,0.22916666666666666,19
train-00002-of-00048_001107,кеңестің өлеңдерін өмір өмір деген өлеңдер мысалға,аағ кеңестің өлеңдерін өмір өмір деген өлеңдеріін соғаты,0.42857142857142855,0.24,7
train-00002-of-00048_001108,мелодияға барып мәскеуге барып еще жаздырды и сол жерден кәдімгідей үлкен баға алды мысалға да жаңағы эстрадамен байланысты әңгіме ғой енді жаңағы өзіңіз айтывотқандай,мелодияға барып мәскеуге барып ешу жаздырды ий сол жерден кәдімдей үлкен бағ алды солғата жаңағы эсторадымен байланысты әңгіме ғоынды жаңағы өзіңіз айт отқандай,0.4583333333333333,0.11377245508982035,24
train-00002-of-00048_001109,барлығы эстраданың төңірегінде қимылдай бастады содан кейін енді өзіңіз ойлап қараңыз мысалға ол тарихты айтты ма екен ол болған оқиғаны мысалға досым сүлейхов ағам мына мұрат құсайыновпен бірге біз әңгімелескен кезде мынандай бір әңгіме шықты,бәрліғы истрадының төңірегінде қимылдай бастады судан кейін сағата енді өзіңізілік параңыз мысалға ол тарихты айттым екен ол болған оқиғаны мысалға дос мүсливағам на мұратқұсаынтпен бірге біз әңгімескінгізде нандай бір әңгіме шықты,0.5142857142857142,0.1728395061728395,35
train-00002-of-00048_001110,мынау тоқсан бесінші жылдары шешен мен орыстың соғысы болған кезде бір орыстың жігіті жаңағы тұтқынға тұтқынға түседі де шешен айтады ату керек дейді сол кезде бір шешенге айтады жаңағы үлкен бастығы барып ана қамыстың арасына апарып атты ұста дейді,мынау тоқсан бесінші жылдары шешен мен орыстың соғысы болған кезде бір орыстың жігіті жаңағықынға түсетпе шешен айтат атау керек дейдін со кезде бір шешенгі айтат жаңаы үлкен бастығы барып қамыстың арасына парым аттыста дейтін,0.4358974358974359,0.14457831325301204,39
train-00002-of-00048_001111,сол бара жатқан кезде енді барлығы енді араласып жүрген адамдар ғой енді бір бірін білгенмен бірақ анау енді жау барлығы ресейдің территориясында болыватқан дүние,сол бажатқан кезде енді бәріліғы енді араласы жүген анамдарғы енді бір бірін білгенмен бірақ анау енді жау бәріліғы ресейдің территоресінді болып атқан дүние,0.4583333333333333,0.12962962962962962,24
train-00002-of-00048_001112,а сол кезде айтады сен қаяқтансың дейді өзің бір соңғы бір нең бар ма дейді сөзің бар ма дейді сөзің бар ма өлім алдында сосын айтады мен қазақстаннанмын дейді орыс айтады сосын шешенді айтады мен де қазақстаннан туғанмын дейді,сол кезде айтаты сен қаяқтансын дейдын өзі бір соңғы бір нең барма дейд сөзің бармадөлім алдында сосын айтаты ме қазақстаннамы дейд орыс айтатын сосын шешінде мен де қазақстан туғамын дейді,0.6153846153846154,0.21585903083700442,39
train-00002-of-00048_001113,сен қазақстанда тусаң қазақша білесің бе дейді,сен қазақ станды тусаң қазақшы білесім ба дейді,0.7142857142857143,0.10869565217391304,7
train-00002-of-00048_001114,сосын енді білемін дейді,صستبليمديت,1.0,1.0,4
train-00002-of-00048_001115,бір екі ауыз сөз айтады мен қазақша әнін білемін дейді,бірек аусіз ата мен қазақшы әнім білем дейтін,0.9,0.2777777777777778,10
train-00002-of-00048_001116,қандай әнді білесің дейді сөйтіп ол той жүргенін айтып береді,қандай әнді белесінде титі бол той журн айтып кереді,0.6,0.2786885245901639,10
train-00002-of-00048_001117,өзіңіз ойлап қояңызшы адам өлейін деп тұр міне иә той жырын өлеңін айтып келгеннен кейін сосын анау айтады екеуі қосылып сол жерде анау шешен екеуі қосылып сол той жырын айтады,өзіміз өле құрыңізші адам өлеңдііп тұр міне той жүрін өлеңін айтық бергенден кейін сосын анау айтады екеуі қосылып сөзітте ана шешен екеуі қосылып той жүрін айтаты,0.5,0.22727272727272727,30
train-00002-of-00048_001118,содан кейін айтады енді мен аспанға атамын дейді сен енді шешесінің ана келмейтін не болып қаш дейді сөйтіп адам тірі қалады әннің арқасында аха бұның қай жерде жеңілдігі бар сонда керемет дүние бір әннің құдіреті мысалға,содан кен айтат енді мен аспанғатам бейт сен енді шешенсаға келмейтінде оп қаштейт сүйтіп адам тіріқалад әнінің арқасында бұның қажерде жеңілдігі барсанда ерметт бір әнінің құдіреті мысалға,0.6666666666666666,0.21266968325791855,36
train-00002-of-00048_001119,нұрғұй сәтіле иә нұрғұй сәтіле,رغبرغ ساتلي,1.0,0.9666666666666667,5
train-00002-of-00048_001120,ойбой же,زوزي,1.0,1.0,2
train-00002-of-00048_001121,менің ойымша,我也事,1.0,1.0,2
train-00002-of-00048_001122,бұл жерде мынандай не бар,зіде мынандай дүне бар,0.6,0.36,5
train-00002-of-00048_001123,ұйым бар,ويمبر,1.0,1.0,2
train-00002-of-00048_001124,жаңағы өздерінің ойын шығармайтындай,заңағы өздерінің ойын шығармайтындай,0.25,0.027777777777777776,4
train-00002-of-00048_001125,ұйымдар болғанына мен сенемін негізі өйткені мәскеудегі жас тұлпарды айтайық ол да соның мәскеудің төрінде тұрып тұрып жаңағы мұрат әуезов солардың бәрін ұйымдастыру оларға барып мұхтар әуезовтің барып лекция оқуы мысалға да жастарға кейін мына елу жылдығында жас тұлпардың мен проректор болып жұмыс істеватырмын жүрген академиясында,ұйымдар болғанында мен сенем негізі өйткен мәскеудегі жастылпард айтайяқ олдасону мәскеунің төрінде тұрып тұрып жаа мұрат әзі солардың бәрі ұйымдастыру оларға барып мұқтар әуезіптің барып лекция оқуы сағата жастарға кейінына елу жылдығында жастылпардың мен проектор бол жүн сдеп атырым жүрген академиясында,0.5652173913043478,0.13813813813813813,46
train-00002-of-00048_001126,сол кезде,سوgىزدى,1.0,1.0,2
train-00002-of-00048_001127,келіп елу жылдығын сол жүргеновке қай елу жыл бұрын,келіп елу жылдыңыз сол жүргендіпке елу жыл бұрын,0.3333333333333333,0.17647058823529413,9
train-00002-of-00048_001128,отырыс болған жерде сол жерде елу жылдан кейін келіп жаңағы сол залда болып театрда болып жүрген академияның ішіндегі сол кезде мынандай сөзді айтты,отырыс болған жерде сол жерде елу жылдан кейін келіп жаңа сол залда болып театрда болып жүргенптің академияа шіндегісол кезде мынандай сөзді айтты,0.21739130434782608,0.07432432432432433,23
train-00002-of-00048_001129,не істеу керек,не стеу гірек,0.6666666666666666,0.21428571428571427,3
train-00002-of-00048_001130,жақсы ән арқылы жақсы марш арқылы сол кезде шәмші қалдаяқовтан келіп мен,жақсы әні арқылы жақсы марш арқылы со кезде шамшы қалдай ақытың келіп мен,0.4166666666666667,0.1527777777777778,12
train-00002-of-00048_001131,болашақ гимн жаздым деуі кейін жылдар өткеннен кейін ол гимннің болуы мысалға да түсіндіңіз бе оны кім аузына салып тұр мысалға да өйткені біз түбіміз тереңде жатқан халықпыз соны ойлаймын сол кездегі жаңағы мына бүгінгі гимннің шығуы мысалға менің елім менің жерім деп мысалға да шығуы оны ұрандатып жастардың барып шығып сол содан кейін жаңа,болашақ гимін жазымдеуі кейін жылдар өткендее ол гимін болуы мсалғата тсімніңіз ба оны кім ауыздан салып тұр мысалғата өйткені біз түбіміз тереңлі жатқан қалықбыз соны ойлай сол кездегі жаңағы на бүгінгі гиміннің шығуы саға менің елім менің жерім деп салғата шығуы оны ұрандатып жастардың барып шығып сол содан кейін жаңағы ілкесімім бар ілкесімі бар солар көріп жастары көргеннен кейін айтқан жоқ,0.6,0.3469387755102041,55
train-00002-of-00048_001132,орнында тұра берсін халыққа олай тиіспей ақ қояйық,орында тұра берсін қалыққала тиспияқ қораяқ,0.75,0.26,8
train-00002-of-00048_001133,мысалға да ол жаңағы титығына тиіспей ақ қояйық деп сол кезде де мысалға содан кейін мен ойлаймын алпыс алтыншы жылы шалқар радиосы ашылды шалқардың ашылуы,мсалғата ол титығына тиіспер қояқ деп со гізде де мысалға содан кейін мен ойлаым алпыс алтыншы жылы шалхар радиосы ашыл шалхардың ашылуы,0.48,0.16774193548387098,25
train-00002-of-00048_001134,ол,我,1.0,1.0,1
train-00002-of-00048_001135,біздің мемлекеттердің жаңағы жатқан ар жағында жатқан қазақ жаңағы қазақ қоғамдарына солардың жетуі жаңағы не арқылы жаңағы толқын арқылы толқынады да өзіңіз ойлап қараңызшы,біздің мемлекеттердің жаңағы жатқан аржағында жатқан жаңағы қазақ қоғамдарына солардың жетуі жңа не ақылытолқын арқыллқынта өзімізде роқп параңжсы,0.5416666666666666,0.2254335260115607,24
train-00002-of-00048_001136,таза қазақша болуы шалқардың,қазақ қазақша болу шалқардың,0.5,0.10714285714285714,4
train-00002-of-00048_001138,түсіндіңіз бе,snsba,1.0,1.0,2
train-00002-of-00048_001139,әнін мысалға нұргиса жазатын болса нұр тіленди жазатын болса сөзін тұманбай молдағаев жазып жатты ғафу қайырбеков жазып жатса мына жақта шәмші қалдаяқов жазып жатты өзіңіз ойлап қойыңызшы қандай ірі жаңағы тұлғалар бірігіп сол кезде осындай әндерді халыққа беріп и оны халық тез алып кетуі мысалға та ол енді біздің халықтың мен ойлаймын,әнін мсалға нұргесе жазатын болса нұр тілендеп жазатын болса сөзін тұманбай молда ғайп жазып жатты ғафу қайырбекіп жазып жатса мынақта шәмш қалдай ақып жазып жатты өзіңіз өрек қарш қандай іре ағы туғалар нә бірігіп сол кезде осындай әндерді қалыққа беріп и оны халық тез алып кетуі салғата ол енді біздің халықтың мен ойлай мегізі,0.40384615384615385,0.14836795252225518,52
train-00002-of-00048_001140,музыкалық демей ақ қояйын өнердегі феномен мысалға та елу тоғызыншы жылы,музыкалық демек қойын өнердегі феноменымсалғата елу тоғызыншы жылы,0.5454545454545454,0.1111111111111111,11
train-00002-of-00048_001141,иә біләліңіздер,يبلن,1.0,1.0,2
train-00002-of-00048_001142,түсіп өз жаңағы,这本这样来,1.0,1.0,3
train-00002-of-00048_001143,венера қармыстова люция төлесова,велеро кормыства людся тулесва,1.0,0.28125,4
train-00002-of-00048_001144,ескендір хасанғалиев те өлең айтты ол жерде ән шығарып жүріп сондай мықты әншілер болды,ескендір хасан ғалекте өлең айт бол жерді әнін шығарып жұп сондай мықтаншілер болды,0.6428571428571429,0.1839080459770115,14
train-00002-of-00048_001145,бұл кісілердің,бұл кісілердің,0.0,0.0,2
train-00002-of-00048_001146,мен ойлаймын барлығының сол кездегі арманы,мен ойлен барлығының согіздегі арманы,0.5,0.19047619047619047,6
train-00002-of-00048_001147,жақсы әнді халыққа,жақсы әнді халыққа,0.0,0.0,3
train-00002-of-00048_001148,кәсіби түрде жеткізу болды,кәсібей түрде жеткізу болды,0.25,0.07692307692307693,4
train-00002-of-00048_001149,баяғыдай жаңағы бір баянмен бір домбырамен емес эстрадалық симфонистский оркестрмен жеткізу керек болды өйткені халықаралық тенденция сондай тұғын сұраныс сондай тұғын мысалға да өйткені мәскеуде небір жаңағы оркестрлер болса әрбір жаңағы мемлекетте одаққа қарайтын әрбір неде республикада,баяғдай жаңағы бір баянмен бір домбранмен емез эстразлық симфониско аркестрме жеткізу керек болды өйткені қалқаралық тенденсі сондай тұғын сұраныс сондай тұғынат өйткені мәскеуде неі жаңа аркестрлер болса әрбір жаңағы мемлекетте одаққа қарайтын әрбір неде республикада,0.3783783783783784,0.11072664359861592,37
train-00002-of-00048_001150,бір бір жақсы ірі ірі,бір бір жақсы ірері,0.4,0.14285714285714285,5
train-00002-of-00048_001151,эстрадалық симфониялық оркестрлер пайда бола түседі,эстрадлық симфониялық аркестрлер пайда болабысты,0.6666666666666666,0.1568627450980392,6
train-00002-of-00048_001152,облыстарда да ашыла бастады мысалға да соның арқасында,олбыстардада ашыла бастаты мысалғата соның арқасында,0.625,0.1111111111111111,8
train-00002-of-00048_001153,кәдімгідей білімді,كەدمدى بىلىمدى,1.0,0.9444444444444444,2
train-00002-of-00048_001154,мықты музыканттар шыға бастады,мықты музыканта шаға бастады,0.5,0.1,4
